timestamp,id,hitId,qInd,effortsLeft,effortsRight,selected0,selected1
"2023-11-15 21:24:39",A38AQF5BPHJS4C,94,10,"[-1,1,0,-1]","[-1,0,-1,1]",1,2
"2023-11-15 21:24:48",A38AQF5BPHJS4C,94,11,"[1,0,-1,-1]","[0,1,-1,0]",0,2
"2023-11-15 21:24:54",A38AQF5BPHJS4C,94,12,"[-1,0,0,1]","[1,-1,0,0]",1,2
"2023-11-15 21:25:03",A38AQF5BPHJS4C,94,13,"[0,-1,1,0]","[-1,-1,0,0]",0,2
"2023-11-15 21:35:22",A38AQF5BPHJS4C,95,0,"[1,1,-1,0]","[-1,1,0,-1]",0,1
"2023-11-15 21:35:27",A38AQF5BPHJS4C,95,1,"[-1,1,0,1]","[0,1,-1,0]",1,2
"2023-11-15 21:35:32",A38AQF5BPHJS4C,95,2,"[0,0,1,-1]","[-1,1,-1,0]",1,2
"2023-11-15 21:35:40",A38AQF5BPHJS4C,95,3,"[-1,-1,1,0]","[1,0,1,1]",0,2
"2023-11-15 21:35:43",A38AQF5BPHJS4C,95,4,"[0,-1,1,-1]","[1,1,0,-1]",0,2
"2023-11-15 21:35:49",A38AQF5BPHJS4C,95,5,"[0,1,0,-1]","[0,1,0,1]",1,2
"2023-11-15 21:35:54",A38AQF5BPHJS4C,95,6,"[1,1,-1,0]","[1,0,1,-1]",0,1
"2023-11-15 21:35:58",A38AQF5BPHJS4C,95,7,"[1,0,0,-1]","[1,1,0,-1]",0,2
"2023-11-15 21:36:03",A38AQF5BPHJS4C,95,8,"[-1,-1,1,0]","[1,0,-1,-1]",0,1
"2023-11-15 21:36:06",A38AQF5BPHJS4C,95,9,"[1,-1,0,1]","[-1,-1,0,-1]",0,1
"2023-11-15 21:36:11",A38AQF5BPHJS4C,95,10,"[-1,-1,-1,0]","[-1,-1,0,1]",0,2
"2023-11-15 21:36:19",A38AQF5BPHJS4C,95,11,"[-1,0,1,0]","[-1,-1,-1,0]",0,1
"2023-11-15 21:36:25",A38AQF5BPHJS4C,95,12,"[1,1,0,0]","[1,0,-1,1]",0,1
"2023-11-15 21:36:30",A38AQF5BPHJS4C,95,13,"[1,0,0,1]","[1,0,-1,-1]",0,1
"2023-11-15 21:39:17",A38AQF5BPHJS4C,96,0,"[-1,1,-1,0]","[1,0,0,1]",1,2
"2023-11-15 21:39:20",A38AQF5BPHJS4C,96,1,"[0,1,1,1]","[1,1,0,1]",1,2
"2023-11-15 21:39:26",A38AQF5BPHJS4C,96,2,"[0,1,1,0]","[-1,-1,-1,0]",1,2
"2023-11-15 21:39:31",A38AQF5BPHJS4C,96,3,"[0,-1,-1,0]","[0,1,1,0]",0,1
"2023-11-15 21:39:36",A38AQF5BPHJS4C,96,4,"[-1,0,0,1]","[-1,0,-1,0]",1,2
"2023-11-15 21:39:41",A38AQF5BPHJS4C,96,5,"[0,-1,-1,1]","[0,-1,1,0]",0,1
"2023-11-15 21:39:47",A38AQF5BPHJS4C,96,6,"[-1,1,-1,0]","[0,-1,0,-1]",0,2
"2023-11-15 21:39:50",A38AQF5BPHJS4C,96,7,"[1,0,0,1]","[-1,1,0,-1]",0,1
"2023-11-15 21:39:53",A38AQF5BPHJS4C,96,8,"[-1,-1,0,-1]","[0,-1,1,1]",1,2
"2023-11-15 21:40:02",A38AQF5BPHJS4C,96,9,"[-1,0,1,-1]","[0,0,-1,-1]",0,2
"2023-11-15 21:40:07",A38AQF5BPHJS4C,96,10,"[-1,0,-1,-1]","[-1,-1,-1,0]",1,2
"2023-11-15 21:40:10",A38AQF5BPHJS4C,96,11,"[0,-1,0,1]","[0,-1,1,0]",0,1
"2023-11-15 21:40:18",A38AQF5BPHJS4C,96,12,"[-1,1,-1,0]","[1,-1,0,1]",1,2
"2023-11-15 21:40:21",A38AQF5BPHJS4C,96,13,"[0,-1,1,1]","[0,1,1,-1]",0,1
"2023-11-15 21:41:53",A38AQF5BPHJS4C,97,0,"[1,0,-1,-1]","[1,-1,0,0]",1,2
"2023-11-15 21:41:58",A38AQF5BPHJS4C,97,1,"[-1,0,-1,0]","[0,1,1,-1]",0,1
"2023-11-15 21:42:07",A38AQF5BPHJS4C,97,2,"[-1,1,-1,0]","[0,1,1,0]",1,2
"2023-11-15 21:42:12",A38AQF5BPHJS4C,97,3,"[0,1,-1,-1]","[0,-1,1,-1]",0,2
"2023-11-15 21:42:17",A38AQF5BPHJS4C,97,4,"[-1,0,-1,1]","[1,-1,0,-1]",0,1
"2023-11-15 21:42:25",A38AQF5BPHJS4C,97,5,"[1,0,0,1]","[0,1,0,1]",0,1
"2023-11-15 21:42:30",A38AQF5BPHJS4C,97,6,"[0,1,-1,0]","[-1,1,-1,0]",0,2
"2023-11-15 21:42:34",A38AQF5BPHJS4C,97,7,"[1,0,1,0]","[1,0,1,-1]",0,1
"2023-11-15 21:42:43",A38AQF5BPHJS4C,97,8,"[1,1,0,0]","[1,-1,1,0]",1,2
"2023-11-15 21:42:51",A38AQF5BPHJS4C,97,9,"[-1,0,-1,1]","[-1,0,1,0]",0,1
"2023-11-15 21:42:54",A38AQF5BPHJS4C,97,10,"[1,1,0,1]","[-1,0,1,0]",0,1
"2023-11-15 21:43:00",A38AQF5BPHJS4C,97,11,"[-1,-1,1,0]","[1,0,-1,0]",1,2
"2023-11-15 21:43:05",A38AQF5BPHJS4C,97,12,"[0,-1,-1,1]","[1,0,-1,0]",0,1
"2023-11-15 21:43:10",A38AQF5BPHJS4C,97,13,"[1,-1,-1,0]","[0,-1,1,1]",0,1
"2023-11-15 21:36:41",A38AQF5BPHJS4C,98,0,"[1,-1,1,0]","[0,1,-1,1]",1,2
"2023-11-15 21:36:46",A38AQF5BPHJS4C,98,1,"[0,-1,-1,-1]","[-1,1,-1,0]",1,2
"2023-11-15 21:36:52",A38AQF5BPHJS4C,98,2,"[0,1,1,-1]","[1,0,-1,0]",1,2
"2023-11-15 21:36:55",A38AQF5BPHJS4C,98,3,"[-1,1,0,-1]","[1,1,0,-1]",0,2
"2023-11-15 21:37:02",A38AQF5BPHJS4C,98,4,"[0,-1,0,-1]","[1,1,1,0]",1,2
"2023-11-15 21:37:07",A38AQF5BPHJS4C,98,5,"[-1,1,1,0]","[0,0,-1,-1]",0,2
"2023-11-15 21:37:13",A38AQF5BPHJS4C,98,6,"[0,1,-1,-1]","[1,0,0,1]",1,2
"2023-11-15 21:37:18",A38AQF5BPHJS4C,98,7,"[0,0,-1,-1]","[1,0,1,-1]",0,2
"2023-11-15 21:37:26",A38AQF5BPHJS4C,98,8,"[0,1,-1,1]","[-1,0,0,-1]",0,1
"2023-11-15 21:37:31",A38AQF5BPHJS4C,98,9,"[1,0,-1,-1]","[-1,-1,0,1]",1,2
"2023-11-15 21:37:37",A38AQF5BPHJS4C,98,10,"[1,-1,-1,0]","[-1,0,0,-1]",0,1
"2023-11-15 21:37:44",A38AQF5BPHJS4C,98,11,"[-1,-1,-1,0]","[0,-1,1,0]",0,1
"2023-11-15 21:37:49",A38AQF5BPHJS4C,98,12,"[1,-1,-1,0]","[-1,0,-1,1]",1,2
"2023-11-15 21:37:54",A38AQF5BPHJS4C,98,13,"[0,-1,1,-1]","[0,-1,-1,0]",1,2
"2023-11-15 21:31:12",A38AQF5BPHJS4C,99,0,"[0,-1,1,0]","[1,0,1,1]",0,2
"2023-11-15 21:31:17",A38AQF5BPHJS4C,99,1,"[-1,-1,-1,0]","[1,0,-1,0]",1,2
"2023-11-15 21:31:20",A38AQF5BPHJS4C,99,2,"[-1,-1,0,-1]","[-1,-1,0,1]",1,2
"2023-11-15 21:31:26",A38AQF5BPHJS4C,99,3,"[0,0,1,1]","[-1,0,1,0]",0,2
"2023-11-15 21:31:35",A38AQF5BPHJS4C,99,4,"[1,1,-1,0]","[-1,1,0,0]",0,2
"2023-11-15 21:31:38",A38AQF5BPHJS4C,99,5,"[0,-1,1,0]","[1,0,0,1]",0,2
"2023-11-15 21:31:44",A38AQF5BPHJS4C,99,6,"[-1,-1,1,0]","[0,-1,0,-1]",0,1
"2023-11-15 21:31:48",A38AQF5BPHJS4C,99,7,"[1,-1,1,0]","[0,-1,1,-1]",0,1
"2023-11-15 21:31:51",A38AQF5BPHJS4C,99,8,"[-1,1,0,-1]","[1,0,1,0]",1,2
"2023-11-15 21:31:54",A38AQF5BPHJS4C,99,9,"[-1,0,1,-1]","[0,-1,1,1]",1,2
"2023-11-15 21:32:02",A38AQF5BPHJS4C,99,10,"[0,1,1,1]","[-1,0,-1,0]",1,2
"2023-11-15 21:32:07",A38AQF5BPHJS4C,99,11,"[-1,1,0,0]","[1,0,-1,-1]",0,2
"2023-11-15 21:32:11",A38AQF5BPHJS4C,99,12,"[-1,0,0,-1]","[-1,1,0,1]",1,2
"2023-11-15 21:32:23",A38AQF5BPHJS4C,99,13,"[0,1,-1,1]","[0,-1,1,0]",1,2
"2023-11-15 21:20:23",A38AQF5BPHJS4C,100,0,"[0,1,1,1]","[0,1,0,-1]",0,1
"2023-11-15 21:20:27",A38AQF5BPHJS4C,100,1,"[0,0,1,-1]","[-1,1,0,-1]",0,2
"2023-11-15 21:20:33",A38AQF5BPHJS4C,100,2,"[-1,0,-1,0]","[1,0,0,-1]",0,2
"2023-11-15 21:20:40",A38AQF5BPHJS4C,100,3,"[-1,0,1,0]","[-1,1,0,1]",1,2
"2023-11-15 21:20:45",A38AQF5BPHJS4C,100,4,"[0,1,-1,-1]","[1,1,0,1]",1,2
"2023-11-15 21:20:49",A38AQF5BPHJS4C,100,5,"[-1,0,1,0]","[0,-1,1,0]",1,2
"2023-11-15 21:20:58",A38AQF5BPHJS4C,100,6,"[1,0,-1,-1]","[1,-1,0,1]",1,2
"2023-11-15 21:21:02",A38AQF5BPHJS4C,100,7,"[1,-1,0,-1]","[-1,0,1,-1]",0,2
"2023-11-15 21:21:12",A38AQF5BPHJS4C,100,8,"[0,-1,0,-1]","[-1,0,-1,1]",0,1
"2023-11-15 21:21:23",A38AQF5BPHJS4C,100,9,"[1,0,1,1]","[0,1,-1,1]",0,2
"2023-11-15 21:21:27",A38AQF5BPHJS4C,100,10,"[-1,-1,0,1]","[0,-1,0,-1]",0,1
"2023-11-15 21:21:39",A38AQF5BPHJS4C,100,11,"[1,1,0,1]","[1,-1,1,0]",0,1
"2023-11-15 21:21:43",A38AQF5BPHJS4C,100,12,"[1,0,1,-1]","[1,1,0,-1]",0,2
"2023-11-15 21:21:46",A38AQF5BPHJS4C,100,13,"[-1,1,0,1]","[0,1,1,-1]",0,1
"2023-11-15 21:40:33",A38AQF5BPHJS4C,101,0,"[1,-1,-1,0]","[0,-1,1,-1]",0,1
"2023-11-15 21:40:38",A38AQF5BPHJS4C,101,1,"[0,-1,1,1]","[0,1,-1,1]",1,2
"2023-11-15 21:40:41",A38AQF5BPHJS4C,101,2,"[-1,1,1,0]","[0,-1,1,1]",1,2
"2023-11-15 21:40:45",A38AQF5BPHJS4C,101,3,"[0,1,1,-1]","[1,1,0,1]",1,2
"2023-11-15 21:40:48",A38AQF5BPHJS4C,101,4,"[1,0,0,-1]","[-1,-1,0,1]",1,2
"2023-11-15 21:40:53",A38AQF5BPHJS4C,101,5,"[-1,0,-1,-1]","[0,1,-1,-1]",0,2
"2023-11-15 21:41:01",A38AQF5BPHJS4C,101,6,"[1,0,-1,1]","[0,-1,1,1]",0,1
"2023-11-15 21:41:10",A38AQF5BPHJS4C,101,7,"[1,1,-1,0]","[1,-1,1,0]",1,2
"2023-11-15 21:41:18",A38AQF5BPHJS4C,101,8,"[-1,0,1,0]","[0,-1,-1,0]",0,1
"2023-11-15 21:41:23",A38AQF5BPHJS4C,101,9,"[-1,0,0,-1]","[0,1,-1,0]",1,2
"2023-11-15 21:41:28",A38AQF5BPHJS4C,101,10,"[1,0,-1,0]","[1,0,0,1]",1,2
"2023-11-15 21:41:31",A38AQF5BPHJS4C,101,11,"[1,1,0,0]","[-1,-1,0,-1]",0,1
"2023-11-15 21:41:37",A38AQF5BPHJS4C,101,12,"[1,1,0,1]","[0,0,-1,1]",0,1
"2023-11-15 21:41:41",A38AQF5BPHJS4C,101,13,"[0,1,0,1]","[0,1,-1,-1]",0,1
"2023-11-15 21:26:54",A38AQF5BPHJS4C,102,0,"[0,0,1,1]","[-1,1,0,-1]",0,1
"2023-11-15 21:27:03",A38AQF5BPHJS4C,102,1,"[0,-1,-1,-1]","[0,0,1,1]",0,1
"2023-11-15 21:27:12",A38AQF5BPHJS4C,102,2,"[1,0,0,1]","[1,0,-1,1]",0,2
"2023-11-15 21:27:23",A38AQF5BPHJS4C,102,3,"[-1,1,0,1]","[-1,-1,-1,0]",1,2
"2023-11-15 21:27:29",A38AQF5BPHJS4C,102,4,"[0,-1,-1,0]","[1,0,-1,0]",0,2
"2023-11-15 21:27:32",A38AQF5BPHJS4C,102,5,"[0,1,0,-1]","[0,-1,1,-1]",0,2
"2023-11-15 21:27:37",A38AQF5BPHJS4C,102,6,"[0,1,-1,-1]","[1,0,-1,0]",1,2
"2023-11-15 21:27:41",A38AQF5BPHJS4C,102,7,"[1,-1,0,-1]","[-1,1,0,1]",1,2
"2023-11-15 21:27:52",A38AQF5BPHJS4C,102,8,"[-1,0,1,0]","[1,0,-1,-1]",0,2
"2023-11-15 21:27:57",A38AQF5BPHJS4C,102,9,"[1,1,1,0]","[0,0,-1,1]",1,2
"2023-11-15 21:28:00",A38AQF5BPHJS4C,102,10,"[1,1,0,1]","[0,-1,0,-1]",0,1
"2023-11-15 21:28:09",A38AQF5BPHJS4C,102,11,"[0,0,-1,-1]","[1,-1,1,0]",1,2
"2023-11-15 21:28:14",A38AQF5BPHJS4C,102,12,"[1,0,-1,-1]","[-1,0,-1,-1]",0,2
"2023-11-15 21:28:19",A38AQF5BPHJS4C,102,13,"[0,0,-1,1]","[1,1,-1,0]",1,2
"2023-11-15 21:32:35",A38AQF5BPHJS4C,103,0,"[1,-1,-1,0]","[-1,0,-1,-1]",1,2
"2023-11-15 21:32:39",A38AQF5BPHJS4C,103,1,"[-1,0,1,1]","[1,0,0,1]",0,2
"2023-11-15 21:32:43",A38AQF5BPHJS4C,103,2,"[-1,-1,0,1]","[1,0,0,1]",0,1
"2023-11-15 21:32:48",A38AQF5BPHJS4C,103,3,"[0,1,-1,0]","[1,0,1,-1]",0,1
"2023-11-15 21:32:52",A38AQF5BPHJS4C,103,4,"[0,1,1,0]","[0,-1,0,-1]",0,2
"2023-11-15 21:33:00",A38AQF5BPHJS4C,103,5,"[1,1,0,0]","[-1,1,-1,0]",0,2
"2023-11-15 21:33:03",A38AQF5BPHJS4C,103,6,"[0,1,0,-1]","[1,-1,0,0]",1,2
"2023-11-15 21:33:06",A38AQF5BPHJS4C,103,7,"[-1,1,0,1]","[-1,0,1,-1]",0,1
"2023-11-15 21:33:12",A38AQF5BPHJS4C,103,8,"[-1,0,0,-1]","[-1,0,-1,1]",1,2
"2023-11-15 21:33:16",A38AQF5BPHJS4C,103,9,"[1,0,1,0]","[-1,0,1,1]",1,2
"2023-11-15 21:33:21",A38AQF5BPHJS4C,103,10,"[-1,1,1,0]","[0,0,-1,1]",1,2
"2023-11-15 21:33:26",A38AQF5BPHJS4C,103,11,"[-1,1,0,-1]","[-1,0,-1,-1]",0,2
"2023-11-15 21:33:32",A38AQF5BPHJS4C,103,12,"[0,-1,1,1]","[1,0,1,1]",0,2
"2023-11-15 21:33:39",A38AQF5BPHJS4C,103,13,"[0,-1,1,-1]","[1,-1,0,-1]",0,2
"2023-11-15 21:21:58",A38AQF5BPHJS4C,104,0,"[-1,0,-1,1]","[0,0,1,-1]",0,1
"2023-11-15 21:22:03",A38AQF5BPHJS4C,104,1,"[1,1,0,-1]","[-1,0,-1,1]",1,2
"2023-11-15 21:22:13",A38AQF5BPHJS4C,104,2,"[1,0,0,-1]","[0,0,1,-1]",0,2
"2023-11-15 21:22:18",A38AQF5BPHJS4C,104,3,"[-1,-1,0,1]","[-1,0,-1,-1]",0,1
"2023-11-15 21:22:22",A38AQF5BPHJS4C,104,4,"[0,-1,1,-1]","[-1,-1,1,0]",1,2
"2023-11-15 21:22:27",A38AQF5BPHJS4C,104,5,"[1,-1,-1,0]","[1,0,-1,0]",1,2
"2023-11-15 21:22:33",A38AQF5BPHJS4C,104,6,"[-1,-1,-1,0]","[1,0,-1,1]",0,1
"2023-11-15 21:22:40",A38AQF5BPHJS4C,104,7,"[1,1,1,0]","[-1,0,1,0]",1,2
"2023-11-15 21:22:45",A38AQF5BPHJS4C,104,8,"[0,-1,-1,0]","[0,1,0,1]",1,2
"2023-11-15 21:22:50",A38AQF5BPHJS4C,104,9,"[1,1,0,1]","[0,-1,-1,0]",1,2
"2023-11-15 21:22:58",A38AQF5BPHJS4C,104,10,"[1,0,1,1]","[1,-1,1,0]",0,2
"2023-11-15 21:23:01",A38AQF5BPHJS4C,104,11,"[0,1,0,1]","[1,0,1,-1]",0,1
"2023-11-15 21:23:08",A38AQF5BPHJS4C,104,12,"[-1,-1,0,1]","[0,-1,1,0]",0,1
"2023-11-15 21:23:19",A38AQF5BPHJS4C,104,13,"[0,1,-1,1]","[0,0,1,1]",1,2
"2023-11-15 21:44:39",A38AQF5BPHJS4C,105,0,"[1,-1,0,1]","[0,-1,1,-1]",0,1
"2023-11-15 21:44:42",A38AQF5BPHJS4C,105,1,"[-1,0,1,1]","[0,-1,0,-1]",0,1
"2023-11-15 21:44:57",A38AQF5BPHJS4C,105,2,"[-1,0,1,0]","[-1,1,0,0]",1,2
"2023-11-15 21:45:03",A38AQF5BPHJS4C,105,3,"[1,1,-1,0]","[0,0,1,1]",0,1
"2023-11-15 21:45:07",A38AQF5BPHJS4C,105,4,"[0,1,-1,0]","[1,-1,1,0]",1,2
"2023-11-15 21:45:10",A38AQF5BPHJS4C,105,5,"[-1,0,1,-1]","[0,0,1,-1]",0,2
"2023-11-15 21:45:13",A38AQF5BPHJS4C,105,6,"[1,1,0,1]","[1,0,1,-1]",0,1
"2023-11-15 21:45:17",A38AQF5BPHJS4C,105,7,"[1,1,0,-1]","[-1,1,0,1]",1,2
"2023-11-15 21:45:22",A38AQF5BPHJS4C,105,8,"[1,0,-1,-1]","[1,0,1,0]",1,2
"2023-11-15 21:45:26",A38AQF5BPHJS4C,105,9,"[-1,1,-1,0]","[0,0,1,1]",1,2
"2023-11-15 21:45:32",A38AQF5BPHJS4C,105,10,"[1,0,1,1]","[0,-1,1,-1]",0,1
"2023-11-15 21:45:37",A38AQF5BPHJS4C,105,11,"[-1,-1,0,1]","[0,-1,-1,0]",0,1
"2023-11-15 21:45:40",A38AQF5BPHJS4C,105,12,"[-1,1,1,0]","[0,-1,0,-1]",0,2
"2023-11-15 21:45:45",A38AQF5BPHJS4C,105,13,"[0,-1,1,-1]","[-1,0,-1,0]",1,2
"2023-11-15 21:33:51",A38AQF5BPHJS4C,106,0,"[1,0,-1,1]","[0,1,1,-1]",0,1
"2023-11-15 21:33:55",A38AQF5BPHJS4C,106,1,"[-1,0,1,-1]","[1,1,0,-1]",0,2
"2023-11-15 21:33:58",A38AQF5BPHJS4C,106,2,"[1,0,1,-1]","[0,1,1,0]",0,2
"2023-11-15 21:34:03",A38AQF5BPHJS4C,106,3,"[1,0,-1,-1]","[0,1,1,0]",1,2
"2023-11-15 21:34:10",A38AQF5BPHJS4C,106,4,"[0,0,1,1]","[0,-1,0,-1]",1,2
"2023-11-15 21:34:15",A38AQF5BPHJS4C,106,5,"[0,1,-1,1]","[-1,1,0,-1]",0,1
"2023-11-15 21:34:23",A38AQF5BPHJS4C,106,6,"[-1,0,0,1]","[0,1,-1,1]",1,2
"2023-11-15 21:34:27",A38AQF5BPHJS4C,106,7,"[1,-1,0,1]","[-1,0,0,1]",0,2
"2023-11-15 21:34:31",A38AQF5BPHJS4C,106,8,"[-1,-1,0,1]","[1,-1,0,-1]",0,1
"2023-11-15 21:34:36",A38AQF5BPHJS4C,106,9,"[-1,0,-1,0]","[0,-1,-1,0]",0,1
"2023-11-15 21:34:43",A38AQF5BPHJS4C,106,10,"[1,0,1,1]","[1,0,0,1]",0,2
"2023-11-15 21:34:50",A38AQF5BPHJS4C,106,11,"[-1,0,0,1]","[0,-1,1,1]",0,1
"2023-11-15 21:35:01",A38AQF5BPHJS4C,106,12,"[1,0,1,0]","[-1,-1,1,0]",1,2
"2023-11-15 21:35:06",A38AQF5BPHJS4C,106,13,"[0,-1,-1,0]","[1,-1,-1,0]",1,2
"2023-11-15 21:38:07",A38AQF5BPHJS4C,107,0,"[-1,-1,0,1]","[0,-1,-1,-1]",0,1
"2023-11-15 21:38:11",A38AQF5BPHJS4C,107,1,"[1,0,1,1]","[1,-1,0,0]",1,2
"2023-11-15 21:38:17",A38AQF5BPHJS4C,107,2,"[1,0,0,-1]","[1,-1,0,1]",1,2
"2023-11-15 21:38:23",A38AQF5BPHJS4C,107,3,"[1,0,-1,1]","[-1,1,0,-1]",0,1
"2023-11-15 21:38:28",A38AQF5BPHJS4C,107,4,"[0,-1,-1,0]","[-1,0,-1,1]",1,2
"2023-11-15 21:38:33",A38AQF5BPHJS4C,107,5,"[0,0,-1,-1]","[1,0,1,0]",0,1
"2023-11-15 21:38:36",A38AQF5BPHJS4C,107,6,"[1,1,0,-1]","[-1,-1,0,-1]",0,2
"2023-11-15 21:38:40",A38AQF5BPHJS4C,107,7,"[-1,1,0,-1]","[-1,0,1,0]",1,2
"2023-11-15 21:38:45",A38AQF5BPHJS4C,107,8,"[1,1,0,1]","[1,0,-1,1]",0,1
"2023-11-15 21:38:50",A38AQF5BPHJS4C,107,9,"[0,-1,-1,-1]","[-1,0,-1,1]",1,2
"2023-11-15 21:38:53",A38AQF5BPHJS4C,107,10,"[-1,1,0,-1]","[-1,1,1,0]",0,2
"2023-11-15 21:38:56",A38AQF5BPHJS4C,107,11,"[0,1,0,1]","[1,0,1,0]",0,1
"2023-11-15 21:39:01",A38AQF5BPHJS4C,107,12,"[-1,-1,-1,0]","[-1,1,1,0]",0,1
"2023-11-15 21:39:05",A38AQF5BPHJS4C,107,13,"[1,0,1,0]","[1,-1,0,-1]",0,2
"2023-11-15 21:16:39",A38AQF5BPHJS4C,108,0,"[0,0,-1,-1]","[-1,1,0,-1]",0,1
"2023-11-15 21:16:44",A38AQF5BPHJS4C,108,1,"[-1,1,0,0]","[-1,0,0,-1]",0,1
"2023-11-15 21:16:54",A38AQF5BPHJS4C,108,2,"[0,0,1,-1]","[-1,0,-1,-1]",0,2
"2023-11-15 21:17:05",A38AQF5BPHJS4C,108,3,"[-1,-1,0,1]","[-1,0,0,1]",1,2
"2023-11-15 21:17:10",A38AQF5BPHJS4C,108,4,"[0,-1,0,1]","[0,0,-1,-1]",0,1
"2023-11-15 21:17:23",A38AQF5BPHJS4C,108,5,"[0,0,1,1]","[1,1,1,0]",1,2
"2023-11-15 21:17:32",A38AQF5BPHJS4C,108,6,"[-1,0,-1,-1]","[-1,0,0,1]",1,2
"2023-11-15 21:17:38",A38AQF5BPHJS4C,108,7,"[1,0,-1,0]","[-1,-1,0,0]",1,2
"2023-11-15 21:17:49",A38AQF5BPHJS4C,108,8,"[-1,0,-1,1]","[1,0,1,0]",1,2
"2023-11-15 21:17:55",A38AQF5BPHJS4C,108,9,"[-1,0,1,-1]","[-1,0,-1,-1]",0,2
"2023-11-15 21:18:03",A38AQF5BPHJS4C,108,10,"[1,0,1,0]","[1,-1,0,1]",1,2
"2023-11-15 21:18:08",A38AQF5BPHJS4C,108,11,"[1,1,-1,0]","[0,1,-1,1]",1,2
"2023-11-15 21:18:18",A38AQF5BPHJS4C,108,12,"[-1,-1,1,0]","[0,1,-1,0]",0,1
"2023-11-15 21:18:27",A38AQF5BPHJS4C,108,13,"[-1,0,-1,1]","[-1,1,-1,0]",0,1
"2023-11-15 21:43:22",A38AQF5BPHJS4C,109,0,"[1,0,1,1]","[0,0,1,-1]",0,1
"2023-11-15 21:43:28",A38AQF5BPHJS4C,109,1,"[0,0,-1,1]","[-1,-1,0,0]",0,1
"2023-11-15 21:43:32",A38AQF5BPHJS4C,109,2,"[-1,-1,0,0]","[1,-1,0,1]",1,2
"2023-11-15 21:43:38",A38AQF5BPHJS4C,109,3,"[1,1,-1,0]","[1,0,-1,1]",1,2
"2023-11-15 21:43:42",A38AQF5BPHJS4C,109,4,"[1,0,0,1]","[1,0,1,-1]",0,1
"2023-11-15 21:43:47",A38AQF5BPHJS4C,109,5,"[0,-1,-1,0]","[0,0,-1,-1]",0,1
"2023-11-15 21:43:51",A38AQF5BPHJS4C,109,6,"[-1,-1,0,0]","[-1,1,0,0]",1,2
"2023-11-15 21:43:55",A38AQF5BPHJS4C,109,7,"[1,1,0,1]","[0,1,1,0]",0,1
"2023-11-15 21:44:00",A38AQF5BPHJS4C,109,8,"[-1,0,-1,-1]","[0,-1,1,1]",1,2
"2023-11-15 21:44:04",A38AQF5BPHJS4C,109,9,"[1,-1,1,0]","[0,0,1,-1]",0,1
"2023-11-15 21:44:13",A38AQF5BPHJS4C,109,10,"[1,1,-1,0]","[1,-1,-1,0]",0,2
"2023-11-15 21:44:18",A38AQF5BPHJS4C,109,11,"[0,-1,-1,1]","[0,1,0,-1]",0,1
"2023-11-15 21:44:23",A38AQF5BPHJS4C,109,12,"[1,-1,-1,0]","[-1,0,1,1]",0,1
"2023-11-15 21:44:28",A38AQF5BPHJS4C,109,13,"[-1,-1,0,0]","[0,1,-1,1]",0,1
"2023-11-14 20:56:17",A38HBBKRVAJTSL,27,0,"[0,1,0,-1]","[1,0,-1,-1]",0,2
"2023-11-14 20:56:26",A38HBBKRVAJTSL,27,1,"[-1,0,1,-1]","[0,1,-1,-1]",0,2
"2023-11-14 20:56:34",A38HBBKRVAJTSL,27,2,"[0,-1,-1,0]","[-1,0,0,-1]",0,2
"2023-11-14 20:56:42",A38HBBKRVAJTSL,27,3,"[1,0,0,-1]","[1,0,-1,-1]",1,2
"2023-11-14 20:56:57",A38HBBKRVAJTSL,27,4,"[0,0,1,-1]","[1,1,0,-1]",0,1
"2023-11-14 20:57:06",A38HBBKRVAJTSL,27,5,"[0,-1,1,0]","[-1,1,1,0]",0,1
"2023-11-14 20:57:14",A38HBBKRVAJTSL,27,6,"[-1,1,0,0]","[0,-1,1,-1]",0,2
"2023-11-14 20:57:21",A38HBBKRVAJTSL,27,7,"[1,-1,0,-1]","[1,1,0,-1]",0,2
"2023-11-14 20:57:33",A38HBBKRVAJTSL,27,8,"[-1,-1,-1,0]","[0,1,0,-1]",0,1
"2023-11-14 20:57:45",A38HBBKRVAJTSL,27,9,"[-1,0,1,-1]","[1,1,-1,0]",0,2
"2023-11-14 20:57:56",A38HBBKRVAJTSL,27,10,"[-1,0,-1,1]","[-1,1,0,0]",0,1
"2023-11-14 20:58:05",A38HBBKRVAJTSL,27,11,"[1,1,-1,0]","[0,1,-1,-1]",0,2
"2023-11-14 20:58:13",A38HBBKRVAJTSL,27,12,"[1,0,0,1]","[1,-1,-1,0]",0,2
"2023-11-14 17:04:58",A38VA2POSTUVHE,18,0,"[-1,0,-1,-1]","[0,-1,-1,1]",1,2
"2023-11-14 17:05:07",A38VA2POSTUVHE,18,1,"[-1,0,-1,0]","[-1,0,1,-1]",1,2
"2023-11-14 17:05:17",A38VA2POSTUVHE,18,2,"[-1,-1,0,-1]","[1,-1,-1,0]",0,1
"2023-11-14 17:05:25",A38VA2POSTUVHE,18,3,"[-1,-1,1,0]","[1,-1,1,0]",0,2
"2023-11-14 17:05:53",A38VA2POSTUVHE,18,4,"[1,-1,0,1]","[0,1,1,0]",0,1
"2023-11-14 17:06:02",A38VA2POSTUVHE,18,5,"[0,-1,-1,0]","[1,0,-1,-1]",0,2
"2023-11-14 17:06:09",A38VA2POSTUVHE,18,6,"[-1,0,1,1]","[1,1,0,-1]",0,2
