,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_2,alpha_2_0,alpha_0_1,alpha_2_1,alpha_1_0,alpha_1_2,direct_comparison_value
1030,"[(0, -1, 1, -1), (1, -1, 1, 0)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.41666666666666696,0.0,0.5833333333333337,0.25
1031,"[(0, -1, 1, -1), (1, 0, -1, -1)]",0,2,4,0.363636363636364,0_2,0.090909090909091,0.0,0.0,0.0,0.0,0.0,0.363636363636364
1032,"[(0, -1, 1, -1), (1, 0, -1, 0)]",0,1,7,0.583333333333333,0_1,0.0,0.0,0.4999999999999997,0.0,0.25000000000000006,0.0,0.0833333333333333
1033,"[(0, -1, 1, -1), (1, 0, -1, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998,0.1
1034,"[(0, -1, 1, -1), (1, 0, 0, -1)]",0,2,4,0.363636363636364,0_2,0.090909090909091,0.0,0.0,0.0,0.0,0.0,0.363636363636364
1035,"[(0, -1, 1, -1), (1, 0, 0, 1)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
1036,"[(0, -1, 1, -1), (1, 0, 1, -1)]",0,2,6,0.6,0_2,0.6,0.19999999999999996,0.0,0.0,0.0,0.0,0.6
1037,"[(0, -1, 1, -1), (1, 0, 1, 0)]",0,2,5,0.454545454545455,0_2,0.3636363636363641,0.0,0.0,0.0,0.0,0.0,0.454545454545455
1038,"[(0, -1, 1, -1), (1, 0, 1, 1)]",0,1,5,0.416666666666667,0_1,0.0,0.0,0.25,0.0,0.0,0.0,0.166666666666667
1039,"[(0, -1, 1, -1), (1, 1, -1, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1040,"[(0, -1, 1, -1), (1, 1, 0, -1)]",0,2,10,0.833333333333333,0_2,0.7499999999999998,0.7499999999999998,0.0,0.0,0.0,0.0,0.833333333333333
1041,"[(0, -1, 1, -1), (1, 1, 0, 0)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1042,"[(0, -1, 1, -1), (1, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1043,"[(0, -1, 1, -1), (1, 1, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.19999999999999996,0.0,0.6,0.4
1044,"[(0, -1, 1, 0), (0, -1, 1, 1)]",1,2,5,0.454545454545455,1_2,0.0,0.0,0.0,0.272727272727273,0.0,0.090909090909091,0.181818181818182
1045,"[(0, -1, 1, 0), (0, 0, -1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0,0.1
1046,"[(0, -1, 1, 0), (0, 0, -1, 1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0,0.0
1047,"[(0, -1, 1, 0), (0, 0, 1, -1)]",0,2,5,0.5,0_2,0.3,0.2,0.0,0.0,0.0,0.0,0.5
1048,"[(0, -1, 1, 0), (0, 0, 1, 1)]",0,2,6,0.545454545454545,0_2,0.363636363636363,0.272727272727272,0.0,0.0,0.0,0.0,0.545454545454545
1049,"[(0, -1, 1, 0), (0, 1, -1, -1)]",0,1,11,0.916666666666667,0_1,0.0,0.0,0.8333333333333337,0.0,0.916666666666667,0.0,0.0833333333333333
1050,"[(0, -1, 1, 0), (0, 1, -1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0,0.0909090909090909
1051,"[(0, -1, 1, 0), (0, 1, -1, 1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0,0.0909090909090909
1052,"[(0, -1, 1, 0), (0, 1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.181818181818181,0.0,0.4545454545454541,0.0,0.363636363636364
1053,"[(0, -1, 1, 0), (0, 1, 0, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.636363636363636,0.181818181818182
1054,"[(0, -1, 1, 0), (0, 1, 1, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.27272727272727204,0.0,0.636363636363636,0.0,0.363636363636364
1055,"[(0, -1, 1, 0), (0, 1, 1, 0)]",0,2,7,0.583333333333333,0_2,0.33333333333333304,0.4166666666666661,0.0,0.0,0.0,0.0,0.583333333333333
1056,"[(0, -1, 1, 0), (0, 1, 1, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.2,0.0,0.3,0.0,0.3
1057,"[(0, -1, 1, 0), (1, -1, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0,0.0
1058,"[(0, -1, 1, 0), (1, -1, 0, -1)]",0,1,7,0.583333333333333,0_1,0.0,0.0,0.4166666666666661,0.0,0.33333333333333304,0.0,0.166666666666667
1059,"[(0, -1, 1, 0), (1, -1, 0, 0)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.6666666666666661,0.0,0.833333333333333,0.166666666666667
1060,"[(0, -1, 1, 0), (1, -1, 0, 1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.4545454545454541,0.0,0.181818181818181,0.0909090909090909
1061,"[(0, -1, 1, 0), (1, -1, 1, 0)]",0,2,4,0.363636363636364,0_2,0.090909090909091,0.0,0.0,0.0,0.0,0.0,0.363636363636364
1062,"[(0, -1, 1, 0), (1, 0, -1, -1)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1063,"[(0, -1, 1, 0), (1, 0, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0,0.0909090909090909
1064,"[(0, -1, 1, 0), (1, 0, -1, 1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0,0.0909090909090909
1065,"[(0, -1, 1, 0), (1, 0, 0, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0,0.0909090909090909
1066,"[(0, -1, 1, 0), (1, 0, 0, 1)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.5833333333333337,0.0,0.41666666666666696,0.0833333333333333
1067,"[(0, -1, 1, 0), (1, 0, 1, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.6000000000000001,0.0,0.8,0.0,0.2
1068,"[(0, -1, 1, 0), (1, 0, 1, 0)]",0,2,4,0.4,0_2,0.10000000000000003,0.10000000000000003,0.0,0.0,0.0,0.0,0.4
1069,"[(0, -1, 1, 0), (1, 0, 1, 1)]",0,1,5,0.416666666666667,0_1,0.0,0.0,0.25,0.0,0.0,0.0,0.166666666666667
1070,"[(0, -1, 1, 0), (1, 1, -1, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0,0.1
1071,"[(0, -1, 1, 0), (1, 1, 0, -1)]",1,2,7,0.538461538461538,1_2,0.0,0.0,0.0,0.538461538461538,0.0,0.07692307692307598,0.0
1072,"[(0, -1, 1, 0), (1, 1, 0, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997,0.2
1073,"[(0, -1, 1, 0), (1, 1, 0, 1)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.7499999999999998,0.0,0.7499999999999998,0.0833333333333333
1074,"[(0, -1, 1, 0), (1, 1, 1, 0)]",0,2,7,0.636363636363636,0_2,0.45454545454545403,0.45454545454545403,0.0,0.0,0.0,0.0,0.636363636363636
1075,"[(0, -1, 1, 1), (0, 0, -1, -1)]",0,1,10,0.833333333333333,0_1,0.0,0.0,0.7499999999999998,0.0,0.7499999999999998,0.0,0.0833333333333333
1076,"[(0, -1, 1, 1), (0, 0, -1, 1)]",0,1,10,0.833333333333333,0_1,0.0,0.0,0.833333333333333,0.0,0.6666666666666661,0.0,0.0
1077,"[(0, -1, 1, 1), (0, 0, 1, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.19999999999999996,0.0,0.6,0.0,0.4
1078,"[(0, -1, 1, 1), (0, 0, 1, 1)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.0,0.0,0.090909090909091,0.0,0.363636363636364
1079,"[(0, -1, 1, 1), (0, 1, -1, -1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0,0.0
1080,"[(0, -1, 1, 1), (0, 1, -1, 0)]",0,1,6,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1081,"[(0, -1, 1, 1), (0, 1, -1, 1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.3636363636363641,0.0,0.0,0.0,0.0909090909090909
1082,"[(0, -1, 1, 1), (0, 1, 0, -1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998,0.1
1083,"[(0, -1, 1, 1), (0, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0909090909090909
1084,"[(0, -1, 1, 1), (0, 1, 1, -1)]",0,2,4,0.4,0_2,0.10000000000000003,0.10000000000000003,0.0,0.0,0.0,0.0,0.4
1085,"[(0, -1, 1, 1), (0, 1, 1, 0)]",0,2,5,0.5,0_2,0.5,0.0,0.0,0.0,0.0,0.0,0.5
1086,"[(0, -1, 1, 1), (0, 1, 1, 1)]",0,1,5,0.416666666666667,0_1,0.0,0.0,0.08333333333333404,0.0,0.16666666666666702,0.0,0.333333333333333
1087,"[(0, -1, 1, 1), (1, -1, -1, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0,0.1
1088,"[(0, -1, 1, 1), (1, -1, 0, -1)]",0,1,8,0.666666666666667,0_1,0.0,0.0,0.666666666666667,0.0,0.333333333333334,0.0,0.0
1089,"[(0, -1, 1, 1), (1, -1, 0, 0)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1090,"[(0, -1, 1, 1), (1, -1, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
1091,"[(0, -1, 1, 1), (1, -1, 1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.27272727272727204,0.0,0.636363636363636,0.0,0.363636363636364
1092,"[(0, -1, 1, 1), (1, 0, -1, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.545454545454545,0.0,0.636363636363636,0.0,0.181818181818182
1093,"[(0, -1, 1, 1), (1, 0, -1, 0)]",0,1,6,0.5,0_1,0.0,0.0,0.4166666666666667,0.0,0.08333333333333298,0.0,0.0833333333333333
1094,"[(0, -1, 1, 1), (1, 0, -1, 1)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0,0.2
1095,"[(0, -1, 1, 1), (1, 0, 0, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.545454545454545,0.0,0.636363636363636,0.0,0.181818181818182
1096,"[(0, -1, 1, 1), (1, 0, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403,0.181818181818182
1097,"[(0, -1, 1, 1), (1, 0, 1, -1)]",0,1,5,0.416666666666667,0_1,0.0,0.0,0.08333333333333404,0.0,0.16666666666666702,0.0,0.333333333333333
1098,"[(0, -1, 1, 1), (1, 0, 1, 0)]",1,2,6,0.461538461538462,1_2,0.0,0.0,0.0,0.07692307692307698,0.0,0.30769230769230804,0.384615384615385
1099,"[(0, -1, 1, 1), (1, 0, 1, 1)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.090909090909091,0.0,0.0,0.0,0.272727272727273
1100,"[(0, -1, 1, 1), (1, 1, -1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.2,0.0,0.3,0.0,0.3
1101,"[(0, -1, 1, 1), (1, 1, 0, -1)]",0,1,9,0.75,0_1,0.0,0.0,0.583333333333333,0.0,0.6666666666666667,0.0,0.166666666666667
1102,"[(0, -1, 1, 1), (1, 1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0909090909090909
1103,"[(0, -1, 1, 1), (1, 1, 0, 1)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
1104,"[(0, -1, 1, 1), (1, 1, 1, 0)]",0,2,5,0.454545454545455,0_2,0.090909090909091,0.272727272727273,0.0,0.0,0.0,0.0,0.454545454545455
1105,"[(0, 0, -1, -1), (0, 0, -1, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.19999999999999996,0.0,0.6,0.4
1106,"[(0, 0, -1, -1), (0, 0, 1, -1)]",1,2,7,0.538461538461538,1_2,0.0,0.0,0.0,0.15384615384615297,0.0,0.4615384615384611,0.384615384615385
1107,"[(0, 0, -1, -1), (0, 0, 1, 1)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.9,0.0,0.8,0.0
1108,"[(0, 0, -1, -1), (0, 1, -1, -1)]",0,2,12,0.8,0_2,0.7333333333333334,0.6666666666666671,0.0,0.0,0.0,0.0,0.8
1109,"[(0, 0, -1, -1), (0, 1, -1, 0)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.36363636363636304,0.0,0.5454545454545451,0.272727272727273
1110,"[(0, 0, -1, -1), (0, 1, -1, 1)]",0,2,4,0.4,0_2,0.2,0.0,0.0,0.0,0.0,0.0,0.4
1111,"[(0, 0, -1, -1), (0, 1, 0, -1)]",0,1,5,0.384615384615385,0_1,0.0,0.0,0.15384615384615402,0.0,0.0,0.0,0.230769230769231
1112,"[(0, 0, -1, -1), (0, 1, 0, 1)]",1,2,14,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1113,"[(0, 0, -1, -1), (0, 1, 1, -1)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.5,0.0,0.5,0.166666666666667
1114,"[(0, 0, -1, -1), (0, 1, 1, 0)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.909090909090909,0.0909090909090909
1115,"[(0, 0, -1, -1), (0, 1, 1, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0909090909090909
1116,"[(0, 0, -1, -1), (1, -1, -1, 0)]",0,2,6,0.545454545454545,0_2,0.4545454545454541,0.181818181818181,0.0,0.0,0.0,0.0,0.545454545454545
1117,"[(0, 0, -1, -1), (1, -1, 0, -1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.636363636363636,0.181818181818182
1118,"[(0, 0, -1, -1), (1, -1, 0, 0)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1119,"[(0, 0, -1, -1), (1, -1, 0, 1)]",1,2,10,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1120,"[(0, 0, -1, -1), (1, -1, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997,0.2
1121,"[(0, 0, -1, -1), (1, 0, -1, -1)]",0,2,8,0.727272727272727,0_2,0.545454545454545,0.636363636363636,0.0,0.0,0.0,0.0,0.727272727272727
1122,"[(0, 0, -1, -1), (1, 0, -1, 0)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0909090909090909
1123,"[(0, 0, -1, -1), (1, 0, -1, 1)]",1,2,7,0.583333333333333,1_2,0.0,0.0,0.0,0.25000000000000006,0.0,0.4999999999999997,0.333333333333333
1124,"[(0, 0, -1, -1), (1, 0, 0, -1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.2,0.0,0.3,0.3
1125,"[(0, 0, -1, -1), (1, 0, 0, 1)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1126,"[(0, 0, -1, -1), (1, 0, 1, -1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997,0.2
1127,"[(0, 0, -1, -1), (1, 0, 1, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1128,"[(0, 0, -1, -1), (1, 0, 1, 1)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
1129,"[(0, 0, -1, -1), (1, 1, -1, 0)]",0,2,7,0.636363636363636,0_2,0.36363636363636304,0.5454545454545451,0.0,0.0,0.0,0.0,0.636363636363636
1130,"[(0, 0, -1, -1), (1, 1, 0, -1)]",0,2,5,0.416666666666667,0_2,0.25,0.0,0.0,0.0,0.0,0.0,0.416666666666667
1131,"[(0, 0, -1, -1), (1, 1, 0, 0)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.7499999999999998,0.0,0.7499999999999998,0.0833333333333333
1132,"[(0, 0, -1, -1), (1, 1, 0, 1)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1133,"[(0, 0, -1, -1), (1, 1, 1, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1134,"[(0, 0, -1, 1), (0, 0, 1, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.3636363636363641,0.0,0.0,0.0,0.0909090909090909
1135,"[(0, 0, -1, 1), (0, 0, 1, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998,0.1
1136,"[(0, 0, -1, 1), (0, 1, -1, -1)]",0,2,6,0.5,0_2,0.08333333333333298,0.4166666666666667,0.0,0.0,0.0,0.0,0.5
1137,"[(0, 0, -1, 1), (0, 1, -1, 0)]",0,2,8,0.666666666666667,0_2,0.5833333333333337,0.41666666666666696,0.0,0.0,0.0,0.0,0.666666666666667
1138,"[(0, 0, -1, 1), (0, 1, -1, 1)]",0,2,6,0.6,0_2,0.5,0.3,0.0,0.0,0.0,0.0,0.6
1139,"[(0, 0, -1, 1), (0, 1, 0, -1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996,0.0
1140,"[(0, 0, -1, 1), (0, 1, 0, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0909090909090909
1141,"[(0, 0, -1, 1), (0, 1, 1, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1142,"[(0, 0, -1, 1), (0, 1, 1, 0)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.7499999999999998,0.0,0.7499999999999998,0.0833333333333333
1143,"[(0, 0, -1, 1), (0, 1, 1, 1)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1144,"[(0, 0, -1, 1), (1, -1, -1, 0)]",0,2,8,0.666666666666667,0_2,0.5833333333333337,0.41666666666666696,0.0,0.0,0.0,0.0,0.666666666666667
1145,"[(0, 0, -1, 1), (1, -1, 0, -1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1146,"[(0, 0, -1, 1), (1, -1, 0, 0)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.833333333333333,0.0,0.6666666666666661,0.0
1147,"[(0, 0, -1, 1), (1, -1, 0, 1)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.8,0.0,0.9,0.1
1148,"[(0, 0, -1, 1), (1, -1, 1, 0)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.5,0.0,0.5,0.166666666666667
1149,"[(0, 0, -1, 1), (1, 0, -1, -1)]",0,1,7,0.583333333333333,0_1,0.0,0.0,0.33333333333333304,0.0,0.4166666666666661,0.0,0.25
1150,"[(0, 0, -1, 1), (1, 0, -1, 0)]",0,2,6,0.6,0_2,0.3,0.5,0.0,0.0,0.0,0.0,0.6
1151,"[(0, 0, -1, 1), (1, 0, -1, 1)]",1,2,5,0.416666666666667,1_2,0.0,0.0,0.0,0.08333333333333404,0.0,0.16666666666666702,0.333333333333333
1152,"[(0, 0, -1, 1), (1, 0, 0, -1)]",0,1,7,0.538461538461538,0_1,0.0,0.0,0.4615384615384611,0.0,0.15384615384615297,0.0,0.0769230769230769
1153,"[(0, 0, -1, 1), (1, 0, 0, 1)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.8333333333333337,0.0,0.916666666666667,0.0833333333333333
1154,"[(0, 0, -1, 1), (1, 0, 1, -1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996,0.0
1155,"[(0, 0, -1, 1), (1, 0, 1, 0)]",1,2,9,0.692307692307692,1_2,0.0,0.0,0.0,0.6153846153846151,0.0,0.46153846153846095,0.0769230769230769
1156,"[(0, 0, -1, 1), (1, 0, 1, 1)]",0,1,5,0.416666666666667,0_1,0.0,0.0,0.25,0.0,0.0,0.0,0.166666666666667
1157,"[(0, 0, -1, 1), (1, 1, -1, 0)]",0,2,7,0.7,0_2,0.7,0.39999999999999997,0.0,0.0,0.0,0.0,0.7
1158,"[(0, 0, -1, 1), (1, 1, 0, -1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0
1159,"[(0, 0, -1, 1), (1, 1, 0, 0)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.833333333333333,0.0,0.6666666666666661,0.0
1160,"[(0, 0, -1, 1), (1, 1, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.6,0.0,0.49999999999999994,0.1
1161,"[(0, 0, -1, 1), (1, 1, 1, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1162,"[(0, 0, 1, -1), (0, 0, 1, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.09999999999999998,0.0,0.4,0.4
1163,"[(0, 0, 1, -1), (0, 1, -1, -1)]",0,2,5,0.454545454545455,0_2,0.181818181818182,0.181818181818182,0.0,0.0,0.0,0.0,0.454545454545455
1164,"[(0, 0, 1, -1), (0, 1, -1, 0)]",1,2,7,0.583333333333333,1_2,0.0,0.0,0.0,0.583333333333333,0.0,0.16666666666666602,0.0
1165,"[(0, 0, 1, -1), (0, 1, -1, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
1166,"[(0, 0, 1, -1), (0, 1, 0, -1)]",0,2,8,0.666666666666667,0_2,0.41666666666666696,0.5833333333333337,0.0,0.0,0.0,0.0,0.666666666666667
1167,"[(0, 0, 1, -1), (0, 1, 0, 1)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.9,0.0,0.8,0.0
1168,"[(0, 0, 1, -1), (0, 1, 1, -1)]",0,2,8,0.727272727272727,0_2,0.545454545454545,0.636363636363636,0.0,0.0,0.0,0.0,0.727272727272727
1169,"[(0, 0, 1, -1), (0, 1, 1, 0)]",0,2,6,0.545454545454545,0_2,0.181818181818181,0.4545454545454541,0.0,0.0,0.0,0.0,0.545454545454545
1170,"[(0, 0, 1, -1), (0, 1, 1, 1)]",1,2,7,0.583333333333333,1_2,0.0,0.0,0.0,0.4166666666666661,0.0,0.33333333333333304,0.166666666666667
1171,"[(0, 0, 1, -1), (1, -1, -1, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.6,0.0,0.49999999999999994,0.1
1172,"[(0, 0, 1, -1), (1, -1, 0, -1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.2,0.0,0.3,0.3
1173,"[(0, 0, 1, -1), (1, -1, 0, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.75,0.0,0.5,0.0
1174,"[(0, 0, 1, -1), (1, -1, 0, 1)]",1,2,12,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1175,"[(0, 0, 1, -1), (1, -1, 1, 0)]",0,2,5,0.454545454545455,0_2,0.181818181818182,0.181818181818182,0.0,0.0,0.0,0.0,0.454545454545455
1176,"[(0, 0, 1, -1), (1, 0, -1, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.09999999999999998,0.0,0.4,0.0,0.4
1177,"[(0, 0, 1, -1), (1, 0, -1, 0)]",1,2,7,0.583333333333333,1_2,0.0,0.0,0.0,0.4999999999999997,0.0,0.25000000000000006,0.0833333333333333
1178,"[(0, 0, 1, -1), (1, 0, -1, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
1179,"[(0, 0, 1, -1), (1, 0, 0, -1)]",0,2,6,0.5,0_2,0.5,0.0,0.0,0.0,0.0,0.0,0.5
1180,"[(0, 0, 1, -1), (1, 0, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1181,"[(0, 0, 1, -1), (1, 0, 1, -1)]",0,2,9,0.9,0_2,0.8,0.9,0.0,0.0,0.0,0.0,0.9
1182,"[(0, 0, 1, -1), (1, 0, 1, 0)]",0,2,6,0.545454545454545,0_2,0.4545454545454541,0.181818181818181,0.0,0.0,0.0,0.0,0.545454545454545
1183,"[(0, 0, 1, -1), (1, 0, 1, 1)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0833333333333333
1184,"[(0, 0, 1, -1), (1, 1, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0,0.0
1185,"[(0, 0, 1, -1), (1, 1, 0, -1)]",0,2,6,0.5,0_2,0.16666666666666702,0.33333333333333304,0.0,0.0,0.0,0.0,0.5
1186,"[(0, 0, 1, -1), (1, 1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1187,"[(0, 0, 1, -1), (1, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1188,"[(0, 0, 1, -1), (1, 1, 1, 0)]",1,2,4,0.4,1_2,0.0,0.0,0.0,0.10000000000000003,0.0,0.10000000000000003,0.3
1189,"[(0, 0, 1, 1), (0, 1, -1, -1)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1190,"[(0, 0, 1, 1), (0, 1, -1, 0)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0,0.0
1191,"[(0, 0, 1, 1), (0, 1, -1, 1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0,0.0909090909090909
1192,"[(0, 0, 1, 1), (0, 1, 0, -1)]",0,1,11,0.916666666666667,0_1,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0,0.0
1193,"[(0, 0, 1, 1), (0, 1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1194,"[(0, 0, 1, 1), (0, 1, 1, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.545454545454545,0.0,0.636363636363636,0.0,0.181818181818182
